audio,age,id,sad,happy,lead_time,disgust,updated_at,annotation_id,fear,created_at,gender,annotator,mood,surprise,sentiment,notes,anger,anxiety
/data/local-files/?d=sample/hGRRlXfH0BY_6.m4a,30s,261,A little,None,28.998,None,2023-03-03T09:34:06.694758Z,673,None,2023-03-03T09:34:06.694715Z,Male,3,Bad,None,-1,,A little,2
/data/local-files/?d=sample/hGRRlXfH0BY_6.m4a,50s,261,None,Moderate,52.778,None,2023-01-31T00:53:16.352146Z,428,None,2023-01-31T00:53:16.352102Z,Male,2,Meh,None,+1,Not human audio,None,1
/data/local-files/?d=sample/hSEfYcIjIr4_0.m4a,50s,262,None,None,23.254,None,2023-03-08T07:25:59.925865Z,720,None,2023-03-08T07:25:59.925819Z,Male,1,Meh,None,0,,None,4
/data/local-files/?d=sample/hSEfYcIjIr4_0.m4a,50s,262,None,None,27.326,None,2023-03-03T09:34:37.643183Z,674,None,2023-03-03T09:34:37.643139Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/hSEfYcIjIr4_0.m4a,40s,262,None,None,29.983,None,2023-01-31T00:53:48.959381Z,429,None,2023-01-31T00:53:48.959335Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/hlBOP5NskhM_6.m4a,40s,263,Moderate,None,33.061,None,2023-03-08T07:27:04.352904Z,721,A little,2023-03-08T07:27:04.352858Z,Female,1,Awful,None,-2,two women speaking,None,6
/data/local-files/?d=sample/hlBOP5NskhM_6.m4a,60s,263,A little,None,54015.786,None,2023-03-05T09:41:14.317891Z,685,None,2023-03-05T09:41:14.317848Z,Female,3,Bad,Moderate,-2,,Moderate,6
/data/local-files/?d=sample/hlBOP5NskhM_6.m4a,50s,263,None,None,107.925,None,2023-02-14T13:22:37.176269Z,430,None,2023-01-31T00:54:46.157119Z,Female,2,Meh,Moderate,0,Multiple Speaker,None,0 - None
/data/local-files/?d=sample/ixZAEncExWI_0.m4a,50s,264,None,None,28.056,None,2023-03-08T07:27:57.326845Z,722,None,2023-03-08T07:27:57.326806Z,Male,1,Meh,None,0,,None,2
/data/local-files/?d=sample/ixZAEncExWI_0.m4a,40s,264,A little,None,32.72,None,2023-03-05T09:41:51.898627Z,686,None,2023-03-05T09:41:51.898582Z,Male,3,Meh,None,0,,A little,3
/data/local-files/?d=sample/ixZAEncExWI_0.m4a,40s,264,None,A little,18.355,None,2023-01-31T00:55:06.940182Z,431,None,2023-01-31T00:55:06.940137Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/jQ3EmbRIe58_0.m4a,60s,265,None,A little,25.598,None,2023-03-08T07:28:34.588118Z,723,None,2023-03-08T07:28:34.588069Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/jQ3EmbRIe58_0.m4a,40s,265,None,A little,28.806,None,2023-03-05T09:42:23.438029Z,687,None,2023-03-05T09:42:23.437985Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/jQ3EmbRIe58_0.m4a,40s,265,None,A little,37.209,None,2023-01-31T00:55:46.896820Z,432,None,2023-01-31T00:55:46.896778Z,Male,2,Good,None,+1,,None,2
/data/local-files/?d=sample/jQ3EmbRIe58_3.m4a,40s,266,None,None,438.152,None,2023-03-08T07:35:56.402448Z,724,None,2023-03-08T07:35:56.402394Z,Male,1,Meh,None,0,,None,2
/data/local-files/?d=sample/jQ3EmbRIe58_3.m4a,40s,266,None,A little,69.472,None,2023-03-05T09:43:36.280273Z,688,None,2023-03-05T09:43:36.280227Z,Male,3,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/jQ3EmbRIe58_3.m4a,40s,266,None,Moderate,18.965,None,2023-01-31T00:56:10.085677Z,433,None,2023-01-31T00:56:10.085634Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/jVayR0VClxQ_6.m4a,20s,267,None,None,27.754,A little,2023-03-08T07:36:28.059887Z,725,None,2023-03-08T07:36:28.059841Z,Male,1,Bad,None,-1,,A little,5
/data/local-files/?d=sample/jVayR0VClxQ_6.m4a,30s,267,Moderate,None,37.837,A little,2023-03-05T09:44:17.376196Z,689,None,2023-03-05T09:44:17.376151Z,Male,3,Bad,None,-1,,A little,2
/data/local-files/?d=sample/jVayR0VClxQ_6.m4a,40s,267,None,A little,31.258,A little,2023-01-31T00:56:45.074823Z,434,None,2023-01-31T00:56:45.074777Z,Male,2,Good,None,0,,A little,2
/data/local-files/?d=sample/jYT3-RQFy1U_6.m4a,50s,268,None,None,53.216,A little,2023-03-08T07:37:26.903496Z,726,None,2023-03-08T07:37:26.903452Z,Male,1,Bad,None,-1,,A little,4
/data/local-files/?d=sample/jYT3-RQFy1U_6.m4a,50s,268,A little,None,40.259,A little,2023-03-05T09:45:00.320064Z,690,None,2023-03-05T09:45:00.320019Z,Male,3,Bad,None,-1,,Moderate,4
/data/local-files/?d=sample/jYT3-RQFy1U_6.m4a,60s,268,None,None,59.758,None,2023-02-14T13:19:53.407749Z,435,A little,2023-01-31T00:57:34.463746Z,Male,2,Meh,Moderate,0,,None,0 - None
/data/local-files/?d=sample/k8NgVOCDYKM_10.m4a,50s,269,None,None,20.597,None,2023-03-08T07:37:55.092168Z,727,None,2023-03-08T07:37:55.092124Z,Male,1,Bad,None,-2,,Moderate,5
/data/local-files/?d=sample/k8NgVOCDYKM_10.m4a,50s,269,None,None,22.784,None,2023-03-05T09:45:26.957838Z,691,None,2023-03-05T09:45:26.957793Z,Male,3,Meh,None,0,,A little,3
/data/local-files/?d=sample/k8NgVOCDYKM_10.m4a,50s,269,None,Moderate,42.827999999999996,None,2023-02-14T13:30:29.407055Z,436,None,2023-01-31T00:58:12.942185Z,Male,2,Good,None,+2,,None,3
/data/local-files/?d=sample/kPn-t6NSxfQ_5.m4a,40s,270,None,None,23.145,None,2023-03-08T07:39:02.545002Z,729,None,2023-03-08T07:39:02.544947Z,Male,1,Meh,A little,0,,None,4
/data/local-files/?d=sample/kPn-t6NSxfQ_5.m4a,30s,270,None,None,21.102,None,2023-03-05T09:45:52.220474Z,692,None,2023-03-05T09:45:52.220431Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/kPn-t6NSxfQ_5.m4a,30s,270,None,Moderate,20.87,None,2023-01-31T00:58:36.633465Z,437,None,2023-01-31T00:58:36.633383Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/kZfcQ4a0kx4_6.m4a,30s,271,None,None,27.075,None,2023-03-08T07:39:32.797880Z,730,None,2023-03-08T07:39:32.797839Z,Male,1,Good,None,0,,None,3
/data/local-files/?d=sample/kZfcQ4a0kx4_6.m4a,30s,271,None,A little,95.511,None,2023-03-05T09:47:30.797299Z,693,None,2023-03-05T09:47:30.797256Z,Male,3,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/kZfcQ4a0kx4_6.m4a,30s,271,None,Moderate,24.167,None,2023-01-31T00:59:03.750479Z,438,None,2023-01-31T00:59:03.750436Z,Male,2,Good,None,+1,,None,2
/data/local-files/?d=sample/kiR5zVo2zvU_7.m4a,20s,272,None,Extremely,23.624,None,2023-03-08T07:40:01.933932Z,731,None,2023-03-08T07:40:01.933886Z,Female,1,Great,None,+2,,None,4
/data/local-files/?d=sample/kiR5zVo2zvU_7.m4a,20s,272,None,Moderate,31.101,None,2023-03-05T09:48:04.472465Z,694,None,2023-03-05T09:48:04.472408Z,Female,3,Good,None,+2,,None,1
/data/local-files/?d=sample/kiR5zVo2zvU_7.m4a,40s,272,None,Moderate,44.303,None,2023-02-14T13:23:00.986243Z,439,None,2023-01-31T00:59:38.461717Z,Female,2,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/kxcCxbsKx3w_5.m4a,50s,273,None,A little,19.337999999999997,None,2023-03-08T07:40:37.025528Z,732,None,2023-03-08T07:40:17.947708Z,Male,1,Good,None,0,,None,3
/data/local-files/?d=sample/kxcCxbsKx3w_5.m4a,40s,273,None,A little,101.425,None,2023-03-05T09:49:48.887302Z,695,None,2023-03-05T09:49:48.887257Z,Male,3,Good,None,+1,,None,1
/data/local-files/?d=sample/kxcCxbsKx3w_5.m4a,40s,273,None,Moderate,208.273,None,2023-02-14T13:23:30.481276Z,440,None,2023-01-31T01:03:01.925447Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/kyPepNmxaj8_0.m4a,40s,274,None,None,24.706,None,2023-03-08T07:38:34.996428Z,728,None,2023-03-08T07:38:34.996386Z,Male,1,Meh,None,-1,,None,3
/data/local-files/?d=sample/kyPepNmxaj8_0.m4a,40s,274,None,None,19121.317,None,2023-03-06T14:51:04.833237Z,706,None,2023-03-06T14:51:04.833189Z,Male,3,Meh,None,0,,None,3
/data/local-files/?d=sample/kyPepNmxaj8_0.m4a,30s,274,A little,None,20.499,None,2023-01-31T01:03:25.009958Z,441,None,2023-01-31T01:03:25.009911Z,Male,2,Meh,None,0,,None,1
/data/local-files/?d=sample/n4xRx0J3rYQ_2.m4a,30s,275,None,A little,17.807000000000002,None,2023-03-09T12:57:21.186921Z,733,None,2023-03-08T07:41:32.371472Z,Female,1,Good,None,+1,,None,4
/data/local-files/?d=sample/n4xRx0J3rYQ_2.m4a,50s,275,None,A little,29.886000000000003,None,2023-03-08T07:41:27.825789Z,707,None,2023-03-06T14:51:36.652802Z,Female,3,Meh,None,+1,,None,3
/data/local-files/?d=sample/n4xRx0J3rYQ_2.m4a,30s,275,None,None,25.879,None,2023-01-31T01:03:54.617591Z,442,None,2023-01-31T01:03:54.617547Z,Female,2,Meh,None,0,,None,1
/data/local-files/?d=sample/n5MU2-GFjo8_3.m4a,30s,276,None,None,32.886,None,2023-03-08T07:42:09.526460Z,734,None,2023-03-08T07:42:09.526417Z,Male,1,Good,None,+1,music playing at background,None,2
/data/local-files/?d=sample/n5MU2-GFjo8_3.m4a,30s,276,None,A little,29.931,None,2023-03-06T14:52:09.771889Z,708,None,2023-03-06T14:52:09.771844Z,Male,3,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/n5MU2-GFjo8_3.m4a,40s,276,None,A little,16.63,None,2023-01-31T01:04:16.911463Z,443,None,2023-01-31T01:04:16.911420Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/npIVLL_fTf0_9.m4a,30s,277,None,None,27.461,A little,2023-03-09T12:57:29.299021Z,735,A little,2023-03-08T07:42:35.281344Z,Female,1,Awful,None,-2,,Extremely,7
/data/local-files/?d=sample/npIVLL_fTf0_9.m4a,40s,277,A little,None,29.839,None,2023-03-06T14:52:43.169121Z,709,None,2023-03-06T14:52:43.169078Z,Female,3,Bad,None,-2,,Moderate,5
/data/local-files/?d=sample/npIVLL_fTf0_9.m4a,30s,277,None,A little,16.939,None,2023-01-31T01:04:36.037472Z,444,None,2023-01-31T01:04:36.037377Z,Female,2,Good,None,+1,,None,1
/data/local-files/?d=sample/o8OZGBDPD8M_0.m4a,30s,278,None,None,28.948,Moderate,2023-03-08T07:43:07.358995Z,736,None,2023-03-08T07:43:07.358952Z,Male,1,Bad,Moderate,-2,,Moderate,5
/data/local-files/?d=sample/o8OZGBDPD8M_0.m4a,40s,278,None,None,43.85,None,2023-03-06T14:53:31.211114Z,710,A little,2023-03-06T14:53:31.211071Z,Male,3,Bad,None,-1,,A little,4
/data/local-files/?d=sample/o8OZGBDPD8M_0.m4a,30s,278,None,A little,20.57,None,2023-01-31T01:04:59.640821Z,445,None,2023-01-31T01:04:59.640780Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/oOhxCwkZsUI_1.m4a,60s,279,None,None,15.295,None,2023-03-08T07:43:26.193886Z,737,None,2023-03-08T07:43:26.193844Z,Male,1,Meh,None,0,,None,4
/data/local-files/?d=sample/oOhxCwkZsUI_1.m4a,30s,279,None,None,23.761,None,2023-03-06T14:54:01.128717Z,711,None,2023-03-06T14:54:01.128673Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/oOhxCwkZsUI_1.m4a,40s,279,None,A little,19.617,None,2023-01-31T01:05:21.399731Z,446,None,2023-01-31T01:05:21.399687Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/oj7A8mpuBeQ_7.m4a,40s,280,None,None,20.293,Moderate,2023-03-08T07:43:52.932514Z,738,None,2023-03-08T07:43:52.932467Z,Male,1,Awful,A little,-2,,Extremely,7
/data/local-files/?d=sample/oj7A8mpuBeQ_7.m4a,50s,280,None,None,229.195,None,2023-03-07T12:58:59.274324Z,712,None,2023-03-07T12:58:59.274279Z,Male,3,Bad,None,-1,,Moderate,6
/data/local-files/?d=sample/oj7A8mpuBeQ_7.m4a,40s,280,None,None,23.44,None,2023-01-31T01:05:49.188030Z,447,None,2023-01-31T01:05:49.187985Z,Male,2,Meh,None,0,,None,1
/data/local-files/?d=sample/pnSRLB6anIM_1.m4a,60s,281,None,None,22.239,None,2023-03-08T07:44:18.809758Z,739,None,2023-03-08T07:44:18.809712Z,Male,1,Meh,None,0,,None,4
/data/local-files/?d=sample/pnSRLB6anIM_1.m4a,30s,281,None,A little,33.535,None,2023-03-07T12:59:36.481928Z,713,None,2023-03-07T12:59:36.481883Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/pnSRLB6anIM_1.m4a,40s,281,None,A little,25.151,None,2023-01-31T01:06:17.359018Z,448,None,2023-01-31T01:06:17.358976Z,Male,2,Good,None,0,,None,1
/data/local-files/?d=sample/puum3vabpb4_1.m4a,50s,282,None,None,24.883,None,2023-03-08T07:44:49.891069Z,740,None,2023-03-08T07:44:49.891027Z,Male,1,Meh,None,0,,None,4
/data/local-files/?d=sample/puum3vabpb4_1.m4a,20s,282,None,A little,126.739,None,2023-03-07T13:01:46.382703Z,714,None,2023-03-07T13:01:46.382661Z,Male,3,Meh,A little,0,,None,3
/data/local-files/?d=sample/puum3vabpb4_1.m4a,50s,282,A little,None,35.164,None,2023-01-31T01:06:55.225611Z,449,None,2023-01-31T01:06:55.225567Z,Male,2,Meh,A little,0,,None,1
/data/local-files/?d=sample/qFsGMA75-oQ_3.m4a,50s,283,None,None,56.737,None,2023-03-08T07:45:57.308941Z,741,None,2023-03-08T07:45:57.308899Z,Female,1,Meh,None,0,,None,3
/data/local-files/?d=sample/qFsGMA75-oQ_3.m4a,40s,283,None,Moderate,24.516,None,2023-03-07T13:02:13.673624Z,715,None,2023-03-07T13:02:13.673579Z,Female,3,Good,None,+1,,None,2
/data/local-files/?d=sample/qFsGMA75-oQ_3.m4a,40s,283,None,Moderate,35.304,None,2023-02-14T13:30:53.217298Z,450,None,2023-01-31T01:07:23.056988Z,Female,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/qjMyjLSORY4_8.m4a,30s,284,None,A little,18.472,None,2023-03-15T09:49:26.670628Z,1017,None,2023-03-15T09:49:26.670583Z,Male,3,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/qjMyjLSORY4_8.m4a,50s,284,None,None,28.625999999999998,None,2023-03-09T12:57:38.932012Z,742,None,2023-03-08T07:46:50.482268Z,Male,1,Bad,None,0,,Moderate,5
/data/local-files/?d=sample/qjMyjLSORY4_8.m4a,30s,284,None,A little,26.298,None,2023-01-31T01:07:53.011382Z,451,None,2023-01-31T01:07:53.011339Z,Male,2,Meh,None,0,,None,1
/data/local-files/?d=sample/s1Yo_MCiMPc_5.m4a,50s,285,A little,None,24.936,None,2023-03-15T09:49:53.904462Z,1018,A little,2023-03-15T09:49:53.904417Z,Female,3,Bad,None,-1,,None,6
/data/local-files/?d=sample/s1Yo_MCiMPc_5.m4a,30s,285,A little,None,35.545,A little,2023-03-08T07:47:30.013634Z,743,Moderate,2023-03-08T07:47:30.013586Z,Female,1,Bad,None,-2,it seems like we have two women here,None,5
/data/local-files/?d=sample/s1Yo_MCiMPc_5.m4a,40s,285,A little,None,110.951,None,2023-03-15T12:09:59.105253Z,452,None,2023-01-31T01:09:02.573273Z,Female,2,Meh,None,-1,Non-English Multiple speakers,None,2
/data/local-files/?d=sample/soqnBdPOwoo_5.m4a,40s,286,None,Moderate,53.677,None,2023-03-15T09:50:49.848843Z,1019,None,2023-03-15T09:50:49.848798Z,Male,3,Good,None,+2,,None,0 - None
/data/local-files/?d=sample/soqnBdPOwoo_5.m4a,20s,286,None,A little,31.047,None,2023-03-08T07:48:05.603638Z,744,None,2023-03-08T07:48:05.603591Z,Male,1,Good,None,0,a lot of echo,None,4
/data/local-files/?d=sample/soqnBdPOwoo_5.m4a,40s,286,None,Moderate,19.684,None,2023-01-31T01:09:26.075328Z,453,None,2023-01-31T01:09:26.075284Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/tXxf6-CilNI_5.m4a,30s,287,None,None,23.387,None,2023-03-15T09:51:15.495335Z,1020,None,2023-03-15T09:51:15.495292Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/tXxf6-CilNI_5.m4a,40s,287,None,None,283.972,None,2023-03-08T07:52:55.175035Z,745,None,2023-03-08T07:52:55.174992Z,Male,1,Good,None,0,,None,3
/data/local-files/?d=sample/tXxf6-CilNI_5.m4a,50s,287,None,A little,19.759,None,2023-01-31T01:09:48.153122Z,454,None,2023-01-31T01:09:48.153082Z,Male,2,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/uN0d3ZOkDp8_0.m4a,40s,288,None,Moderate,33.47,None,2023-03-15T09:51:51.591570Z,1021,None,2023-03-15T09:51:51.591523Z,Female,3,Good,A little,+2,,None,2
/data/local-files/?d=sample/uN0d3ZOkDp8_0.m4a,30s,288,None,Extremely,38.571,None,2023-03-09T12:57:51.356983Z,746,None,2023-03-08T07:53:26.217605Z,Female,1,Great,None,+2,,None,4
/data/local-files/?d=sample/uN0d3ZOkDp8_0.m4a,30s,288,None,Moderate,18.216,None,2023-01-31T01:10:09.625896Z,455,None,2023-01-31T01:10:09.625853Z,Female,2,Good,None,+1,,None,2
/data/local-files/?d=sample/ueCWy7aTmyo_5.m4a,30s,289,None,A little,33.063,None,2023-03-15T09:52:27.030395Z,1022,None,2023-03-15T09:52:27.030350Z,Female,3,Meh,None,+1,,None,1
/data/local-files/?d=sample/ueCWy7aTmyo_5.m4a,30s,289,None,Moderate,19.661,None,2023-03-08T07:53:48.904428Z,747,None,2023-03-08T07:53:48.904368Z,Female,1,Good,None,+1,,None,5
/data/local-files/?d=sample/ueCWy7aTmyo_5.m4a,40s,289,None,Moderate,23.434,None,2023-01-31T01:10:39.289527Z,456,None,2023-01-31T01:10:39.289483Z,Female,2,Good,None,+2,,None,1
/data/local-files/?d=sample/v45zoIrjoTo_1.m4a,40s,290,None,None,18.801,None,2023-03-15T09:52:48.664419Z,1023,None,2023-03-15T09:52:48.664370Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/v45zoIrjoTo_1.m4a,40s,290,None,None,17.651,None,2023-03-08T07:54:11.984367Z,748,None,2023-03-08T07:54:11.984322Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/v45zoIrjoTo_1.m4a,30s,290,A little,None,28.923,None,2023-01-31T01:11:10.478478Z,457,A little,2023-01-31T01:11:10.478435Z,Male,2,Bad,None,-1,,None,3
/data/local-files/?d=sample/vM3YB7LmMq4_12.m4a,40s,291,None,Moderate,376.136,None,2023-03-15T11:50:20.821721Z,1024,None,2023-03-15T09:59:01.942650Z,Male,3,Good,None,+2,two voices here not sure which is the actual person,None,2
/data/local-files/?d=sample/vM3YB7LmMq4_12.m4a,60s,291,None,Moderate,30.45,None,2023-03-08T07:54:45.763758Z,749,None,2023-03-08T07:54:45.763716Z,Male,1,Good,None,0,two speakers,None,4
/data/local-files/?d=sample/vM3YB7LmMq4_12.m4a,30s,291,None,Moderate,38.592,None,2023-01-31T01:11:51.743937Z,458,None,2023-01-31T01:11:51.743889Z,Male,2,Good,A little,+1,Two speakers,None,2
/data/local-files/?d=sample/vM3YB7LmMq4_21.m4a,40s,292,None,A little,58.857,None,2023-03-15T10:00:03.299586Z,1025,None,2023-03-15T10:00:03.299535Z,Male,3,Good,A little,+1,,A little,6
/data/local-files/?d=sample/vM3YB7LmMq4_21.m4a,40s,292,None,A little,98.127,None,2023-03-08T07:56:28.415795Z,750,None,2023-03-08T07:56:28.415753Z,Male,1,Meh,None,+1,,A little,4
/data/local-files/?d=sample/vM3YB7LmMq4_21.m4a,30s,292,None,A little,49.29,None,2023-02-14T13:16:28.131351Z,459,None,2023-01-31T01:12:28.183208Z,Male,2,Good,A little,+1,,None,2
/data/local-files/?d=sample/vRhj2bLo1ho_3.m4a,30s,293,None,A little,28.941,None,2023-03-15T10:00:34.719611Z,1026,None,2023-03-15T10:00:34.719562Z,Male,3,Good,None,+1,,None,5
/data/local-files/?d=sample/vRhj2bLo1ho_3.m4a,40s,293,None,Moderate,20.68,None,2023-03-08T07:57:00.771391Z,751,None,2023-03-08T07:57:00.771348Z,Male,1,Good,None,+1,,None,4
/data/local-files/?d=sample/vRhj2bLo1ho_3.m4a,50s,293,None,Moderate,25.352,None,2023-01-31T01:12:55.995861Z,460,None,2023-01-31T01:12:55.995819Z,Male,2,Good,None,+1,,None,3
/data/local-files/?d=sample/vwUBtNvjrU4_3.m4a,30s,294,None,A little,21.82,None,2023-03-15T10:00:58.792740Z,1027,None,2023-03-15T10:00:58.792690Z,Male,3,Meh,None,0,,A little,3
/data/local-files/?d=sample/vwUBtNvjrU4_3.m4a,40s,294,None,None,53.48,None,2023-03-08T07:58:04.255406Z,752,None,2023-03-08T07:58:04.255355Z,Male,1,Bad,None,-1,,Moderate,6
/data/local-files/?d=sample/vwUBtNvjrU4_3.m4a,40s,294,None,Moderate,18.289,None,2023-01-31T01:13:19.794999Z,461,None,2023-01-31T01:13:19.794955Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/w_qYZSVx2dM_1.m4a,40s,295,None,A little,99.399,None,2023-03-15T10:02:40.460269Z,1028,None,2023-03-15T10:02:40.460225Z,Female,3,Meh,None,0,,None,2
/data/local-files/?d=sample/w_qYZSVx2dM_1.m4a,50s,295,None,None,97.306,A little,2023-03-08T07:59:45.729772Z,753,A little,2023-03-08T07:59:45.729718Z,Female,1,Bad,A little,-1,,None,5
/data/local-files/?d=sample/w_qYZSVx2dM_1.m4a,50s,295,None,None,26.197,None,2023-01-31T01:13:48.612828Z,462,None,2023-01-31T01:13:48.612767Z,Female,2,Meh,None,-1,,None,2
/data/local-files/?d=sample/xPhlDO-2Foc_4.m4a,20s,296,None,None,21.605,None,2023-03-12T09:20:29.647870Z,885,None,2023-03-12T09:20:29.647818Z,Female,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/xPhlDO-2Foc_4.m4a,20s,296,None,A little,17.743,None,2023-03-08T08:00:07.535169Z,754,None,2023-03-08T08:00:07.535124Z,Female,1,Good,None,+1,,None,3
/data/local-files/?d=sample/xPhlDO-2Foc_4.m4a,20s,296,None,Moderate,18.194,None,2023-01-31T01:14:09.249995Z,463,None,2023-01-31T01:14:09.249944Z,Female,2,Good,None,+1,,None,1
/data/local-files/?d=sample/xn9_4n4NpEw_5.m4a,60s,297,A little,None,73.222,None,2023-03-12T09:21:46.093212Z,886,None,2023-03-12T09:21:46.093165Z,Male,3,Meh,None,-1,,None,1
/data/local-files/?d=sample/xn9_4n4NpEw_5.m4a,60s,297,A little,None,16.088,None,2023-03-08T08:00:27.210785Z,755,None,2023-03-08T08:00:27.210739Z,Male,1,Bad,None,-1,,None,5
/data/local-files/?d=sample/xn9_4n4NpEw_5.m4a,50s,297,None,A little,30.475,None,2023-01-31T01:14:42.170476Z,464,None,2023-01-31T01:14:42.170433Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/ymPQOY2O_nw_1.m4a,40s,298,None,None,23.993,None,2023-03-12T09:22:13.561657Z,887,None,2023-03-12T09:22:13.561612Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/ymPQOY2O_nw_1.m4a,40s,298,None,None,34.458,None,2023-03-08T08:01:05.406745Z,756,None,2023-03-08T08:01:05.406698Z,Male,1,Meh,A little,0,,None,5
/data/local-files/?d=sample/ymPQOY2O_nw_1.m4a,40s,298,None,Moderate,19.609,None,2023-01-31T01:15:04.268002Z,465,None,2023-01-31T01:15:04.267960Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/zR62DCEMWgs_3.m4a,teens,299,None,A little,77.173,None,2023-03-12T09:23:33.723384Z,888,None,2023-03-12T09:23:33.723340Z,Female,3,Meh,None,+1,,None,1
/data/local-files/?d=sample/zR62DCEMWgs_3.m4a,teens,299,None,A little,1398.392,None,2023-03-08T08:29:56.984408Z,757,None,2023-03-08T08:29:56.984362Z,Female,1,Good,None,+1,,None,3
/data/local-files/?d=sample/zR62DCEMWgs_3.m4a,teens,299,A little,None,25.97,None,2023-01-31T01:15:34.272280Z,466,None,2023-01-31T01:15:34.272238Z,Female,2,Bad,None,0,,None,3
/data/local-files/?d=sample/zwTrXwi54us_7.m4a,40s,300,None,A little,30.003,None,2023-03-12T09:24:08.614661Z,889,None,2023-03-12T09:24:08.614617Z,Male,3,Meh,None,+1,,None,1
/data/local-files/?d=sample/zwTrXwi54us_7.m4a,30s,300,None,A little,18.191,None,2023-03-08T08:30:19.187622Z,758,None,2023-03-08T08:30:19.187577Z,Male,1,Good,None,+1,,None,3
/data/local-files/?d=sample/zwTrXwi54us_7.m4a,30s,300,None,Moderate,20.207,None,2023-01-31T01:15:57.322403Z,467,None,2023-01-31T01:15:57.322360Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/1043_NEU_XX_ITS_cremad.m4a,20s,301,A little,None,60.656,None,2023-03-15T10:03:43.687051Z,1029,Moderate,2023-03-15T10:03:43.687005Z,Female,3,Bad,A little,-1,,None,6
/data/local-files/?d=sample/1043_NEU_XX_ITS_cremad.m4a,30s,301,A little,None,51.295,None,2023-03-13T13:26:47.479880Z,938,None,2023-03-13T13:26:47.479833Z,Female,2,Meh,None,-1,,None,2
/data/local-files/?d=sample/1043_NEU_XX_ITS_cremad.m4a,teens,301,None,None,17.689,None,2023-03-12T12:19:13.431862Z,890,A little,2023-03-12T12:19:13.431808Z,Female,1,Bad,None,-1,,None,5
/data/local-files/?d=sample/1062_SAD_XX_ITS_cremad.m4a,40s,302,None,None,17.204,None,2023-03-15T10:04:03.109820Z,1030,None,2023-03-15T10:04:03.109771Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/1062_SAD_XX_ITS_cremad.m4a,40s,302,A little,None,31.227,None,2023-03-13T13:27:26.364638Z,939,A little,2023-03-13T13:27:26.364591Z,Male,2,Meh,None,0,,None,2
/data/local-files/?d=sample/1062_SAD_XX_ITS_cremad.m4a,40s,302,A little,None,43.32,None,2023-03-14T07:49:05.477855Z,891,A little,2023-03-12T12:19:41.979882Z,Male,1,Bad,None,0,,None,4
/data/local-files/?d=sample/1073_NEU_XX_ITS_cremad.m4a,40s,303,None,None,22.319,None,2023-03-15T10:04:28.209555Z,1031,None,2023-03-15T10:04:28.209499Z,Female,3,Meh,None,0,,None,1
/data/local-files/?d=sample/1073_NEU_XX_ITS_cremad.m4a,30s,303,A little,None,1031.917,None,2023-03-13T13:44:55.032788Z,940,A little,2023-03-13T13:44:55.032737Z,Female,2,Meh,None,-1,,None,2
/data/local-files/?d=sample/1073_NEU_XX_ITS_cremad.m4a,40s,303,None,None,25.719,None,2023-03-12T12:20:09.249780Z,892,A little,2023-03-12T12:20:09.249737Z,Female,1,Bad,None,-1,,None,4
/data/local-files/?d=sample/1112_HAP_MD_DOG_02_ravdess.m4a,30s,304,None,Moderate,28.213,None,2023-03-15T10:05:00.024343Z,1032,None,2023-03-15T10:05:00.024301Z,Male,3,Good,A little,+2,,None,2
